movie_uri,movie,releaseDate,country,language,runtime,budget,boxOffice,basedOn,IMDbID,plot,franchise,depiction,wikiPageWikiLink,primaryTopic,wasDerivedFrom,RottenTomatoesID,genres,genres_URIs,actors,actors_URIs,directors,directors_URIs,distributors,distributors_URIs,writer,writer_URIs,producers,producers_URIs,composers,composers_URIs,cinematographers,cinematographers_URIs,filmingLocations,filmingLocations_URIs,productionCompanies,productionCompanies_URIs,mainSubjects,mainSubjects_URIs,series,series_URIs
http://dbpedia.org/resource/Once_Upon_a_Crime,Once Upon a Crime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Dream_(1949_film),Once Upon a Dream (1949 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Forest,Once Upon a Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Girl,Once Upon a Girl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Halloween,Once Upon a Halloween,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Honeymoon,Once Upon a Honeymoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Horse...,Once Upon a Horse...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Mirage,Once Upon a Mirage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Mouse,Once Upon a Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Snowman,Once Upon a Snowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Texas_Train,Once Upon a Texas Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dbpedia.org/resource/Once_Upon_a_Time,_Cinema","Once Upon a Time, Cinema",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time...When_We_Were_Colored,Once Upon a Time...When We Were Colored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time..._in_Bethlehem,Once Upon a Time... in Bethlehem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(1918_film),Once Upon a Time (1918 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(1933_film),Once Upon a Time (1933 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(1944_film),Once Upon a Time (1944 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(1973_film),Once Upon a Time (1973 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(1995_film),Once Upon a Time (1995 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(2008_film),Once Upon a Time (2008 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(2013_film),Once Upon a Time (2013 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(2017_Chinese_film),Once Upon a Time (2017 Chinese film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_(2017_Russian_film),Once Upon a Time (2017 Russian film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_There_Lived_a_Simple_Woman,Once Upon a Time There Lived a Simple Woman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_There_Was_a_Singing_Blackbird,Once Upon a Time There Was a Singing Blackbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dbpedia.org/resource/Once_Upon_a_Time_Was_I,_Verônica","Once Upon a Time Was I, Verônica",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_America,Once Upon a Time in America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Amritsar,Once Upon a Time in Amritsar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Anatolia,Once Upon a Time in Anatolia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Bihar,Once Upon a Time in Bihar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Bolivia,Once Upon a Time in Bolivia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Brooklyn,Once Upon a Time in Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Calcutta,Once Upon a Time in Calcutta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_China,Once Upon a Time in China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_China_(film_series),Once Upon a Time in China (film series),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_China_II,Once Upon a Time in China II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_China_III,Once Upon a Time in China III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_China_IV,Once Upon a Time in China IV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_China_V,Once Upon a Time in China V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_China_and_America,Once Upon a Time in China and America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_High_School,Once Upon a Time in High School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Hollywood,Once Upon a Time in Hollywood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Hong_Kong_(2021_film),Once Upon a Time in Hong Kong (2021 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Hong_Kong_(upcoming_film),Once Upon a Time in Hong Kong (upcoming film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Kolkata,Once Upon a Time in Kolkata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_London,Once Upon a Time in London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Manila,Once Upon a Time in Manila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Mexico,Once Upon a Time in Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Mumbaai,Once Upon a Time in Mumbaai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Phuket,Once Upon a Time in Phuket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Queens,Once Upon a Time in Queens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Rio,Once Upon a Time in Rio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Seoul,Once Upon a Time in Seoul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Shanghai_(1998_film),Once Upon a Time in Shanghai (1998 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Shanghai_(2014_film),Once Upon a Time in Shanghai (2014 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Tibet,Once Upon a Time in Tibet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Triad_Society,Once Upon a Time in Triad Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Venezuela,Once Upon a Time in Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Venice,Once Upon a Time in Venice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_Vietnam,Once Upon a Time in Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_a_Battlefield,Once Upon a Time in a Battlefield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_East_(1974_film),Once Upon a Time in the East (1974 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_East_(2011_film),Once Upon a Time in the East (2011 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_Midlands,Once Upon a Time in the Midlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_North_(film),Once Upon a Time in the North (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_Northeast,Once Upon a Time in the Northeast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_Oued,Once Upon a Time in the Oued,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_Provinces,Once Upon a Time in the Provinces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Time_in_the_West,Once Upon a Time in the West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Warrior,Once Upon a Warrior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_a_Wheel,Once Upon a Wheel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_an_Angel,Once Upon an Angel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_Upon_ay_Time_in_Mumbai_Dobaara!,Once Upon ay Time in Mumbai Dobaara!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Once_upon_a_Crime,Once upon a Crime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Ondrupattal_Undu_Vazhvu,Ondrupattal Undu Vazhvu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/One_Man_Up,One Man Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/One_Night_in_Supermarket,One Night in Supermarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Oorige_Upakari,Oorige Upakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Oorukku_Upadesam,Oorukku Upadesam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Ooruku_Nooruper,Ooruku Nooruper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Open_Up_to_Me,Open Up to Me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/One_of_the_Bravest,One of the Bravest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Only_the_Brave_(1930_film),Only the Brave (1930 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Only_the_Brave_(1994_film),Only the Brave (1994 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Only_the_Brave_(2006_film),Only the Brave (2006 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Only_the_Brave_(2017_film),Only the Brave (2017 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Only_the_Brave_Know_Hell,Only the Brave Know Hell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Oridathoru_Phayalvaan,Oridathoru Phayalvaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Oridathoru_Postman,Oridathoru Postman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Oridathoru_Puzhayundu,Oridathoru Puzhayundu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Oro_Viliyum_Kathorthu,Oro Viliyum Kathorthu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Opening_Day_of_Close-Up,Opening Day of Close-Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Can_You_Keep_It_Up_for_a_Week%3F,Can You Keep It Up for a Week?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Raghupathi_Raghavan_Rajaram,Raghupathi Raghavan Rajaram,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rambo:_First_Blood_Part_II,Rambo: First Blood Part II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rambo:_Last_Blood,Rambo: Last Blood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rambo_(2008_film),Rambo (2008 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rambo_(2012_film),Rambo (2012 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rambo_III,Rambo III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rajendra_Gupta,Rajendra Gupta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Ralph_Breaks_the_Internet,Ralph Breaks the Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Ratatouille_(film),Ratatouille (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Randuper_(film),Randuper (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Razor_Blade_Smile,Razor Blade Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Reclaiming_the_Blade,Reclaiming the Blade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Really_SSSupercool:_Chapter_Two,Really SSSupercool: Chapter Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rebecca_Uthup_Kizhakkemala,Rebecca Uthup Kizhakkemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Red_Sonja_(upcoming_film),Red Sonja (upcoming film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Chantons_sous_l'Occupation,Chantons sous l'Occupation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Se_los_chupó_la_bruja,Se los chupó la bruja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Se_upp_för_Jönssonligan,Se upp för Jönssonligan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Secret_Agent_Super_Dragon,Secret Agent Super Dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Secret_Superstar,Secret Superstar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Sector_236_–_Thor's_Wrath,Sector 236 – Thor's Wrath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Secrets_of_a_Superstud,Secrets of a Superstud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/See_You_Up_There_(film),See You Up There (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Seminole_Uprising,Seminole Uprising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Senor_Daredevil,Senor Daredevil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Server_Sundaram_(upcoming_film),Server Sundaram (upcoming film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Sesame_Street_Stays_Up_Late!,Sesame Street Stays Up Late!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Set_It_Up,Set It Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Set_Up_(2005_film),Set Up (2005 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Sethupathi_(film),Sethupathi (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Sethupathi_IPS,Sethupathi IPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Setup_(2011_film),Setup (2011 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Sextuplets_(film),Sextuplets (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Shadow_Puppets_(film),Shadow Puppets (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Shang-Chi_and_the_Legend_of_the_Ten_Rings,Shang-Chi and the Legend of the Ten Rings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Shanghai_Film_Group_Corporation,Shanghai Film Group Corporation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Breaking_Up_(film),Breaking Up (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Woke_Up_Like_This_(film),Woke Up Like This (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dbpedia.org/resource/Woman,_Wake_Up","Woman, Wake Up",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Wonder_Women!_The_Untold_Story_of_American_Superheroines,Wonder Women! The Untold Story of American Superheroines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Wonderland_(upcoming_film),Wonderland (upcoming film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Words_Bubble_Up_Like_Soda_Pop,Words Bubble Up Like Soda Pop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/World_Cupp_2011,World Cupp 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Women_Cars_Villas_Money,Women Cars Villas Money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Wrap_Up,Wrap Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Wrong_Side_Up,Wrong Side Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Wyoming_Roundup,Wyoming Roundup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/XCU:_Extreme_Close_Up,XCU: Extreme Close Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Wreck-It_Ralph,Wreck-It Ralph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Xinnian_Is_Coming_–_Uproar_of_Chuxi,Xinnian Is Coming – Uproar of Chuxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Ye_Stupid_Pyar,Ye Stupid Pyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"http://dbpedia.org/resource/You,_Me_and_Dupree","You, Me and Dupree",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/You_Light_Up_My_Life_(film),You Light Up My Life (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/The_Black_Widow_(1951_film),The Black Widow (1951 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Chupke_Chupke,Chupke Chupke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Kissing_Cup's_Race_(1920_film),Kissing Cup's Race (1920 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/The_Cabbage_Soup,The Cabbage Soup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Bugs_Bunny:_Hare_Extraordinaire,Looney Tunes Super Stars' Bugs Bunny: Hare Extraordinaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Bugs_Bunny:_Wascally_Wabbit,Looney Tunes Super Stars' Bugs Bunny: Wascally Wabbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Daffy_Duck:_Frustrated_Fowl,Looney Tunes Super Stars' Daffy Duck: Frustrated Fowl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Pepé_Le_Pew:_Zee_Best_of_Zee_Best,Looney Tunes Super Stars' Pepé Le Pew: Zee Best of Zee Best,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Porky_&_Friends:_Hilarious_Ham,Looney Tunes Super Stars' Porky & Friends: Hilarious Ham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Road_Runner_and_Wile_E._Coyote:_Supergenius_Hijinks,Looney Tunes Super Stars' Road Runner and Wile E. Coyote: Supergenius Hijinks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Looney_Tunes_Super_Stars'_Tweety_&_Sylvester:_Feline_Fwenzy,Looney Tunes Super Stars' Tweety & Sylvester: Feline Fwenzy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Maverick_Entertainment_Group,Maverick Entertainment Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Ritwik_(theatre_group),Ritwik (theatre group),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Robots_(upcoming_film),Robots (upcoming film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Slogans_(film),Slogans (film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rupert_and_the_Frog_Song,Rupert and the Frog Song,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Rupture_(1983_film),Rupture (1983 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://dbpedia.org/resource/Sabse_Bada_Rupaiya_(1955_film),Sabse Bada Rupaiya (1955 film),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
