movie_uri,movie,releaseDate,runtime,language,budget,boxOffice,plot,franchise,actors,genres,directors,producers,distributors,filmingLocations,awards
http://dbpedia.org/resource/Desiya_Geetham,Desiya Geetham,1998-10-19,9840.0,http://dbpedia.org/resource/Tamil_language,,,"Desiya Geetham (transl. National Anthem) is a 1998 Indian Tamil-language drama film directed by Cheran. The film co-produced by R. Chandru, Abuthahir, Sathish Kumar, G. V. Suresh Kumar. The film created controversy during release and received positive reviews. The film was one among 1998 Deepavali releases.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Destiny_(1951_film),Destiny (1951 film),1951-09-09,5040.0,http://dbpedia.org/resource/Italian_language,,,"Destiny (Italian: Destino) is a 1951 Italian melodrama film directed by Enzo Di Gianni and starring Eva Nova, Renato Valente and Lilia Landi. The film's sets were designed by Enzo Trapani.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Detective_(1954_film),Detective (1954 film),1954-09-29,5100.0,http://dbpedia.org/resource/Spanish_language,,,Detective is a 1954 Argentine film directed by Carlos Schlieper.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Detective_Kitty_O'Day,Detective Kitty O'Day,1944-05-13,3660.0,http://dbpedia.org/resource/English_language,,,"Detective Kitty O'Day is a 1944 American comedy mystery film directed by William Beaudine and starring Jean Parker, Peter Cookson and Tim Ryan. The film was intended as an attempt to create a new low-budget detective series, but only one sequel, Adventures of Kitty O'Day (1945), was made.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devaru_Bekagiddare,Devaru Bekagiddare,2011-10-19,5580.0,http://dbpedia.org/resource/Kannada,,,"Devaru Bekagiddare is a 2019 Kannada film, written and directed by Kenja Chethan Kumar.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devil_Hunters,Devil Hunters,1989-08-10,5400.0,http://dbpedia.org/resource/Cantonese,,5055340.0,"Devil Hunters is a 1989 Hong Kong action film written and directed by Tony Lo and starring Alex Man, Sibelle Hu, Moon Lee and Ray Lui. The film was released as Ultra Force 2 in the west as a sequel to the film, Killer Angels which was released a few months earlier as Ultra Force. Although both films were directed by Lo and starred Lee, Devil Hunters is unrelated to Killer Angels.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2002-04-27,8340.0,http://dbpedia.org/resource/Japanese_language,3900000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2002-04-27,8340.0,http://dbpedia.org/resource/Chinese_language,3900000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2000-05-12,8340.0,http://dbpedia.org/resource/Japanese_language,3900000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2000-05-12,8340.0,http://dbpedia.org/resource/Chinese_language,3900000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2000-05-12,8340.0,http://dbpedia.org/resource/Japanese_language,2600000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2000-05-12,8340.0,http://dbpedia.org/resource/Chinese_language,2600000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2002-04-27,8340.0,http://dbpedia.org/resource/Chinese_language,2600000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devils_on_the_Doorstep,Devils on the Doorstep,2002-04-27,8340.0,http://dbpedia.org/resource/Japanese_language,2600000.0,,"Devils on the Doorstep (simplified Chinese: 鬼子来了; traditional Chinese: 鬼子來了; Japanese: 鬼が来た!; literally ""the devils are here""; the devil is a term of abuse for foreign invaders, here referring to brutal and violent Japanese invaders in China during World War II) is a 2000 Chinese black comedy film directed, co-written and produced by Jiang Wen, starring Jiang himself, Kagawa Teruyuki, Yuan Ding and Jiang Hongbo. Shot in black and white to mimic old-time war movies, the film premiered at the 2000 Cannes Film Festival on 12 May and clinched the Grand Prix. The film was initially not allowed to be shown in theaters in China for a certain period but was eventually made commercially available in China since. The story takes place in a small remote village named Gujiatai (or Rack Armor Terrace) near Shanhaiguan, Hebei at the end of the War of Resistance Against Japan. One night, a mysterious man brings two captives in sacks (Japanese soldier Teruyuki and translator Dong Hanchen) to the doorstep of a peasant's (Ma Dasan) home and threatens Ma to keep them until he returns to pick them up on New Year's Eve. Fearing both the mystery man and the Japanese, the whole village falls into a dilemma over what to do with the two prisoners. The film is inspired by the novel Survival by You Fengwei, and was greatly modified during the process of adaptation. This film shelved the theme of ""the brave resistance against Japanese aggression"" in the original literature, and focused on the themes of ""the ignorance of the peasants"" and ""the absurdity of the war."" Contrary to its title, Devils on the Doorstep is not at its core an anti-Japanese war film. In Jiang's own words, the film shows how Chinese literature and film has perpetuated an attitude of blaming the aggressor and casting the Chinese population as passive victims of aggression. Jiang hoped that the film illuminates this common human psychological trait of blaming others for disaster that goes beyond Chineseness.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devdas_(1935_film),Devdas (1935 film),1935-03-30,8460.0,http://dbpedia.org/resource/Bengali_language,,,"Devdas is a 1935 Bengali film directed by Pramathesh Barua and based on the Sharat Chandra Chattopadhyay novel, Devdas. It stars Barua himself as Devdas and Jamuna Barua as Parvati (Paro) and Chandrabati Devi as Chandramukhi. This was Barua's first of three language versions of the story, the second being in Hindi and the third in Assamese. The Bengali film was dubbed into Tamil and released in 1936. K. L. Saigal sang two songs in Tamil for this film.(See Ext. links for a link.) Sharat Chandra Chatterjee's classic novel Devdas is about two lovers - Debdas and Parbati - who can never unite as mortals because of the class system in the society. Sharat Chandra Chaterjee is believed to be in his teens when he wrote Devdas in 1901. But it was published in 1917. This classic masterpiece sensitively criticizes the feudalistic society that prevailed. All Indian prints of this Bengali version were destroyed decades ago in a fire that ravaged New Theatre’s studios. Currently, there is only one copy of the film which belongs to the Bangladesh Film Archives, of which almost 40 percent is destroyed.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devdas_(1955_film),Devdas (1955 film),1955-12-30,9300.0,http://dbpedia.org/resource/Hindi,,,"Devdas is a 1955 Indian Hindi-language period drama film directed by Bimal Roy, based on the Sarat Chandra Chattopadhyay novel Devdas. It starred Dilip Kumar in the titular role, Suchitra Sen in her Bollywood debut as Parvati ""Paro"", Vyjayanthimala in her first dramatic role where she played courtesan named Chandramukhi. Motilal, Nazir Hussain, Murad, , Iftekhar, Shivraj were playing other significant roles along with Pran, Johnny Walker in extended cameo appearances. Kumar essayed the title role of a drunkard protagonist without consuming alcohol. In 2005, Indiatimes Movies ranked the movie amongst the Top 25 Must See Bollywood Films. Devdas was also ranked at #2 on University of Iowa's List of Top 10 Bollywood Films by Corey K. Creekmur. The film was also noted for its cinematography and lighting under Kamal Bose, that enhanced the emotional torment of the tight-lipped protagonist played by Dilip Kumar. Forbes included Kumar's performance in the film on its list, ""25 Greatest Acting Performances of Indian Cinema"". Although Devdas was a moderate success at box-office when initially released, partly due to its heavy theme and release of several Kumar's films around the same time including Azaad (1955), Uran Khatola (1955), and Insaniyat (1955), it found greater success in re-releases in subsequent years up till 1980s. The subsequent popularity of the film made the role essayed by Kumar amongst his most famous. The particular version of Devdas is considered to be the best-known and finest rendering of the novel.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devil's_Roundup,Devil's Roundup,1952-08-25,5160.0,http://dbpedia.org/resource/Spanish_language,,,"Devil's Roundup (Spanish:El cerco del diablo) is a 1952 Spanish drama film directed by Antonio del Amo, Enrique Gómez, Edgar Neville, José Antonio Nieves Conde and Arturo Ruiz Castillo.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devil_Dogs_(film),Devil Dogs (film),1928-08-23,3300.0,http://dbpedia.org/resource/Silent_film,,,Devil Dogs is a 1928 American silent comedy film directed by Fred Windemere and starring Pauline Curley and Stuart Holmes. It takes place during World War I.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devil_Dogs_(film),Devil Dogs (film),1928-08-23,3300.0,http://dbpedia.org/resource/English-language,,,Devil Dogs is a 1928 American silent comedy film directed by Fred Windemere and starring Pauline Curley and Stuart Holmes. It takes place during World War I.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devil_and_the_Angel,Devil and the Angel,1946-10-30,6420.0,http://dbpedia.org/resource/French_language,,,"Devil and the Angel (French: La foire aux chimères) is a 1946 French drama film directed by Pierre Chenal and starring Madeleine Sologne, Erich von Stroheim and Louis Salou. It was shot at the Billancourt Studios in Paris. The film's sets were designed by the art director Jean d'Eaubonne.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Devil_on_Horseback,Devil on Horseback,1954-03-17,5280.0,http://dbpedia.org/resource/English_language,,,"Devil on Horseback is a 1954 British sports drama film directed by Cyril Frankel and starring Googie Withers, John McCallum and Jeremy Spenser. Its plot involves a boy who pursues his ambition to be a jockey. The screenplay was by Scottish writer Neil Paterson. It was made at Beaconsfield Studios with sets designed by Michael Stringer.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"http://dbpedia.org/resource/Alfredo,_Alfredo","Alfredo, Alfredo",1972-08-04,5880.0,http://dbpedia.org/resource/Italian_language,,,"Alfredo, Alfredo is a 1972 Italian award-winning comedy film co-written and directed by Pietro Germi.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"http://dbpedia.org/resource/Alfredo,_Alfredo","Alfredo, Alfredo",1972-08-04,6600.0,http://dbpedia.org/resource/Italian_language,,,"Alfredo, Alfredo is a 1972 Italian award-winning comedy film co-written and directed by Pietro Germi.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"http://dbpedia.org/resource/Alfredo,_Alfredo","Alfredo, Alfredo",1973-12-17,5880.0,http://dbpedia.org/resource/Italian_language,,,"Alfredo, Alfredo is a 1972 Italian award-winning comedy film co-written and directed by Pietro Germi.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"http://dbpedia.org/resource/Alfredo,_Alfredo","Alfredo, Alfredo",1973-12-17,6600.0,http://dbpedia.org/resource/Italian_language,,,"Alfredo, Alfredo is a 1972 Italian award-winning comedy film co-written and directed by Pietro Germi.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Ali_Baba_and_the_Forty_Thieves_(1918_film),Ali Baba and the Forty Thieves (1918 film),1918-11-24,3000.0,http://dbpedia.org/resource/Silent_film,,,"Ali Baba and the Forty Thieves is a 1918 American silent adventure film directed by Chester M. Franklin and Sidney Franklin and starring Georgie Stone, Gertrude Messinger and Lewis Sargent.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Alias_Jimmy_Valentine_(1915_film),Alias Jimmy Valentine (1915 film),1915-02-22,3000.0,http://dbpedia.org/resource/Silent_film,,,"Alias Jimmy Valentine is a 1915 American silent crime film directed by Maurice Tourneur and starring Robert Warwick, and Alec B. Francis. It is based on the 1910 play of the same title, which was subsequently made into films again in 1920 and 1928. The play was based on the O. Henry short story ""A Retrieved Reformation"".",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Alias_Mary_Brown,Alias Mary Brown,1918-08-04,3000.0,http://dbpedia.org/resource/Silent_film,,,"Alias Mary Brown is a 1918 American silent crime film directed by Henri D'Elba and starring Pauline Starke, Casson Ferguson and Arthur Millett.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Alias_Mary_Smith,Alias Mary Smith,1932-07-15,3660.0,http://dbpedia.org/resource/English_language,,,"Alias Mary Smith is a 1932 American mystery crime film directed by E. Mason Hopper and starring Blanche Mehaffey, John Darrow and Raymond Hatton. It was released by the independent company Mayfair Pictures.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Alibi_(1955_film),Alibi (1955 film),1955-12-30,6180.0,http://dbpedia.org/resource/German_language,,,"Alibi is a 1955 West German crime drama film directed by Alfred Weidenmann and starring O.E. Hasse, Martin Held and Hardy Krüger. It was shot at the Tempelhof Studios in West Berlin and on location in Hamburg. The film's sets were designed by the art director Rolf Zehetbauer.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Alifa,Alifa,2018-03-30,6540.0,http://dbpedia.org/resource/Assamese_language,,,Alifa (Bengali: আলিফা) is an Indian Bengali drama feature film written and directed by Deep Choudhury and produced by Arman Ahmed. It stars Baharul Islam and Jaya Seal. Alifa won the Best Debut Film of A Director award to Deep Choudhury in 2017 64th National Film Awards.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Alifa,Alifa,2018-03-30,6540.0,http://dbpedia.org/resource/Bengali_language,,,Alifa (Bengali: আলিফা) is an Indian Bengali drama feature film written and directed by Deep Choudhury and produced by Arman Ahmed. It stars Baharul Islam and Jaya Seal. Alifa won the Best Debut Film of A Director award to Deep Choudhury in 2017 64th National Film Awards.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Aliff_Dalam_7_Dimensi,Aliff Dalam 7 Dimensi,2016-09-08,6420.0,http://dbpedia.org/resource/Malay_language,,,"Aliff Dalam 7 Dimensi is a 2016 Malaysian action horror-comedy film directed by Faizal Ishak written by Anwari Ashraf and Ashraf Zain and produced by Anwari Ashraf Hashim and Syahrul I. Shariffuddin. It stars Izzue Islam, Juliana Evans, Alif Satar, Man Kadir, Hasnul Rahmat, Kaka Azraff and Aleza Shadan. The film was also executive produced by Najwa Abu Bakar and co-executive produced by Gayatri Su-Lin Pillai and Imillya Irwani Roslan.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/Alimayya,Alimayya,1993-06-23,7380.0,http://dbpedia.org/resource/Kannada,,,Alimayya is a 1993 Indian Kannada-language romantic drama film written by Manivannan and directed by Kishore Sarja in his directorial debut. The film starred Arjun Sarja and Shruti. The film is a remake of 1987 Tamil film which was also an Arjun Sarja starrer. The film had a musical score by M. M. Keeravani and was produced by N. Kumar.,,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/All_About_Women_(1969_film),All About Women (1969 film),1969-06-03,4920.0,http://dbpedia.org/resource/French_language,,,"All About Women (French: À propos de la femme) is a 1969 French-Canadian drama film directed by Claude Pierson and starring , Astrid Frank and .",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/All_Clues_Lead_to_Berlin,All Clues Lead to Berlin,1952-11-28,5340.0,http://dbpedia.org/resource/German_language,,,"All Clues Lead to Berlin (German: Die Spur führt nach Berlin) is a 1952 West German thriller film directed by František Čáp and starring , and Kurt Meisel. It is also known by the alternative titles Adventure in Berlin and International Counterfeiters. It portrays a gang of counterfeiters with links to the former Nazi regime. It was shot at the Spandau Studios and on location across Berlin including at the ruins of the Reichstag building. The film's sets were designed by the art directors Emil Hasler and Walter Kutz. It was given a British release in 1953.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/All_Faces_West,All Faces West,1929-03-02,4260.0,http://dbpedia.org/resource/Sound_film,,,"All Faces West is a 1929 American Western film directed by Raymond K. Johnson and starring Ben Lyon, Marie Prevost and Anders Randolf. It was shot in late 1928 on location in Utah. It premiered in Salt Lake City as a silent film, but was re-edited in 1931 with added music and sound effects for re-release as a under the alternative title Call of the Rockies.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/All_Faces_West,All Faces West,1929-03-02,4260.0,http://dbpedia.org/resource/Silent_film,,,"All Faces West is a 1929 American Western film directed by Raymond K. Johnson and starring Ben Lyon, Marie Prevost and Anders Randolf. It was shot in late 1928 on location in Utah. It premiered in Salt Lake City as a silent film, but was re-edited in 1931 with added music and sound effects for re-release as a under the alternative title Call of the Rockies.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/All_Mad_About_Him,All Mad About Him,1967-05-24,6000.0,http://dbpedia.org/resource/French_language,,,"All Mad About Him (French: Toutes folles de lui) is a 1967 French-Italian comedy film directed by Norbert Carbonnaux and starring Robert Hirsch, Sophie Desmarets and . The film's sets were designed by the art directors Georges Wakhévitch. It was shot in Eastmancolor. Future star Edwige Fenech made her screen debut in the film.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
http://dbpedia.org/resource/All_Roads_Lead_to_Rome_(1949_film),All Roads Lead to Rome (1949 film),1949-09-16,5340.0,http://dbpedia.org/resource/French_language,,,"All Roads Lead to Rome (French: Tous les chemins mènent à Rome) is a 1949 French comedy film directed by Jean Boyer and starring Micheline Presle, Gerard Philippe and Albert Rémy. It was shot at the Victorine Studios in Nice. The film's sets were designed by the art director Robert Clavel. The film had admissions of 1,434,128 in France.",,N/A,N/A,N/A,N/A,N/A,N/A,N/A
