subject,predicate,object
http://www.wikidata.org/entity/Q124365154,producers,Justin Wilkes
http://www.wikidata.org/entity/Q124365154,producers,Sara Bernstein
http://www.wikidata.org/entity/Q124848151,producers,nan
http://www.wikidata.org/entity/Q123353613,producers,John Davis
http://www.wikidata.org/entity/Q123353613,producers,Bruce Davey
http://www.wikidata.org/entity/Q124320665,producers,Claude Dal Farra
http://www.wikidata.org/entity/Q116027468,producers,Seth Rogen
http://www.wikidata.org/entity/Q116027468,producers,Evan Goldberg
http://www.wikidata.org/entity/Q116027468,producers,James Weaver
http://www.wikidata.org/entity/Q116745152,producers,Paul Garnes
http://www.wikidata.org/entity/Q118309891,producers,nan
http://www.wikidata.org/entity/Q124255913,producers,nan
http://www.wikidata.org/entity/Q117425181,producers,nan
http://www.wikidata.org/entity/Q115859045,producers,Chris Weitz
http://www.wikidata.org/entity/Q115859045,producers,Jason Blum
http://www.wikidata.org/entity/Q131137159,producers,nan
http://www.wikidata.org/entity/Q131154650,producers,nan
http://www.wikidata.org/entity/Q127727208,producers,nan
http://www.wikidata.org/entity/Q123139679,producers,Jordan Yale Levine
http://www.wikidata.org/entity/Q123139679,producers,Michael Day
http://www.wikidata.org/entity/Q113677881,producers,Diablo Cody
http://www.wikidata.org/entity/Q113677881,producers,Mason Novick
http://www.wikidata.org/entity/Q105952623,producers,Dev Patel
http://www.wikidata.org/entity/Q105952623,producers,Jordan Peele
http://www.wikidata.org/entity/Q105952623,producers,Christine Haebler
http://www.wikidata.org/entity/Q105952623,producers,Win Rosenfeld
http://www.wikidata.org/entity/Q105952623,producers,Ian Cooper
http://www.wikidata.org/entity/Q105952623,producers,Basil Iwanyk
http://www.wikidata.org/entity/Q105952623,producers,Jomon Thomas
http://www.wikidata.org/entity/Q115478286,producers,nan
http://www.wikidata.org/entity/Q112683565,producers,John Lasseter
http://www.wikidata.org/entity/Q112683565,producers,Linda Woolverton
http://www.wikidata.org/entity/Q112683565,producers,David Ellison
http://www.wikidata.org/entity/Q128796709,producers,nan
http://www.wikidata.org/entity/Q124337178,producers,nan
http://www.wikidata.org/entity/Q107299023,producers,nan
http://www.wikidata.org/entity/Q101245261,producers,Phil Connell
http://www.wikidata.org/entity/Q101245261,producers,Katie Corbidge
http://www.wikidata.org/entity/Q124847512,producers,nan
http://www.wikidata.org/entity/Q124850164,producers,nan
http://www.wikidata.org/entity/Q112054990,producers,Audrey Diwan
http://www.wikidata.org/entity/Q112054990,producers,Reginald de Guillebon
http://www.wikidata.org/entity/Q112054990,producers,Marion Delord
http://www.wikidata.org/entity/Q129836719,producers,Sylvie Pialat
http://www.wikidata.org/entity/Q129836719,producers,Benoit Quainon
http://www.wikidata.org/entity/Q124968969,producers,nan
http://www.wikidata.org/entity/Q123582987,producers,nan
http://www.wikidata.org/entity/Q125814469,producers,Tim Chey
http://www.wikidata.org/entity/Q124610204,producers,nan
http://www.wikidata.org/entity/Q116678683,producers,nan
http://www.wikidata.org/entity/Q125473287,producers,nan
http://www.wikidata.org/entity/Q124736440,producers,nan
http://www.wikidata.org/entity/Q129675920,producers,nan
http://www.wikidata.org/entity/Q119882908,producers,nan
http://www.wikidata.org/entity/Q125968859,producers,nan
http://www.wikidata.org/entity/Q101093410,producers,Mike Elliott
http://www.wikidata.org/entity/Q117769481,producers,Tim Bevan
http://www.wikidata.org/entity/Q117769481,producers,Eric Fellner
